"id","junction_name","latitude","longitude"
1662,"CLEON AV AT HUSTON ST",34.159922033581694,-118.36807876172928
1663,"OXNARD  ST  AT  VAN  NUYS  BL",34.17939777561854,-118.44435614662162
1664,"STAGG  ST  E/O  VALLEY  CIRCLE  BL",34.210720271350205,-118.64235232528435
1665,"FRIGATE AV AT PACIFIC COAST HWY",33.789449278946314,-118.27772440193652
1666,"HARTSOOK  ST  W/O  HASKELL  AV",34.1639514356708,-118.4749112650812
1667,"GRAMERCY PL  AT  18TH ST",34.04355746687198,-118.31303392435835
1668,"8th ST AT WESTCHESTER PL",34.058056510131856,-118.31426593159303
1669,"HAYVENHURST AV AT OTSEGO ST",34.16266061719764,-118.49236578514238
1670,"SATICOY ST AT TAMPA AV",34.20837160678913,-118.55354241913727
1671,"HAZELTINE AV AT MOORPARK ST",34.150447872009906,-118.43997171216105
1672,"BOYLE  AV  AT  SHORT  ST",34.02860471519241,-118.22065139954717
1673,"HIGHLAND AV AT 8th ST",34.06157605193907,-118.33832308408184
1674,"LAUREL  AV  N/O  CLINTON  ST",34.08158775632516,-118.36480731845741
1675,"IDA  AV  E/O  REDWOOD  AV",33.991248177142914,-118.43989194418866
1676,"ROBINWOOD DR E/O KENTER AV",34.06497654823696,-118.4833871477365
1677,"25th ST AT MEYLER ST",33.72155091008224,-118.29462008236644
1678,"MASON  AV  AT  GERMAIN  ST",34.260884126234366,-118.57983962179091
1679,"BARTEE  AV  AT  GAIN  ST",34.249982691149235,-118.43154084072805
1680,"BARTEE AV AT CARL ST",34.253703599351795,-118.43548078171754
1681,"STATE  ST  AT  BRIDGE  ST",34.05010044110797,-118.21515506802487
1682,"WESTERN  AV  AT  37TH  PL",34.02024288809462,-118.30890545738303
1683,"RIPPLE  ST  S/O  ROSANNA ST",34.10491961488528,-118.2491681241384
1684,"REXFORD  DR  AT  ALCOTT  ST",34.0552545260637,-118.39428271553061
1685,"ALDEN  DR  AT  SWALL  DR",34.07528997280867,-118.38582726043705
1686,"SAYRE  ST  AT  BROMONT  AV",34.31013940080681,-118.43378649566908
1687,"WILTON  PL  AT  FOUNTAIN  AV",34.09377054852026,-118.3135791300227
1688,"ELECTRIC  AV  AT  MILWOOD  AV",33.99085731233801,-118.46462911992367
1689,"BEVERLY  BL  AT  FORMOSA  AV",34.07616470623662,-118.34514813360815
1690,"VANOWEN  ST  E/O  RESEDA  BL",34.1938595674513,-118.53475617610552
1691,"79TH  ST  AT  OSAGE  AV",33.96570125073039,-118.37789052741402
1692,"SUNSET  BL  AT  BEVERLY GLEN  BL",34.08081391124662,-118.43531588031324
1693,"GREENLEAF ST AT BEVERLY GLEN BL",34.14772055307243,-118.44653809133554
1694,"LINDBROOK  DR  AT  HILGARD  AV",34.06090006441803,-118.44012855813179
1695,"DARLINGTON AV  AT  SAN VICENTE BL",34.054042398688,-118.4635637961197
1696,"BUNDY DR  AT  KEARSARGE ST",34.05873577186535,-118.4755166150479
1697,"PATRICIA  AV AT LOUISIANA AV",34.049906167847666,-118.42294752089444
1698,"MANNING  AV  AT  ROCHESTER  AV",34.05804037165927,-118.43508222350101
1699,"SELBY  AV  AT  WEYBURN  AV",34.063096445743376,-118.43890554221949
1700,"NEW HAMPSHIRE AV  N/O  MELROSE  AV",34.0836000288478,-118.29281214062975
1701,"VALLEY BL AT DEL PASO AV",34.062579692960526,-118.1841599751755
1702,"3 rd ST AT ROSSMORE AV",34.06894494125277,-118.32731621345626
1703,"TAMPA AV AT VICTORY BL",34.1856668489334,-118.55349965889926
1704,"SHOUP  AV  AT  OXNARD  ST",34.17919879938453,-118.61461604926033
1705,"CUESTA LINDA DR N/O PALISADES DR",34.07441941947655,-118.5551226070149
1706,"GLENDALE  BL  AT  MADERA  AV",34.1161678715568,-118.26262767569844
1707,"CRENSHAW  BL  N/O  HYDE  PARK  BL",33.982927954830224,-118.33085510605116
1708,"ALDBURY  CT    E/O  DEEP  CANYON  DR",34.12077027449736,-118.43059810322364
1709,"WOODLAKE  AV  N/O  VENTURA  BL",34.16263932221466,-118.63081961078625
1710,"BEN AV AT KITTRIDGE ST",34.188494949010206,-118.39431918317551
1711,"SYLVAN   ST AT SIMPSON AV",34.184865096035416,-118.38778946503238
1712,"ETHEL AV N/O SATICOY ST",34.207360929322924,-118.41816999063045
1713,"AIRPORT  BL  AT  CENTURY  BL",33.94734914919926,-118.38598256796087
1714,"FALMOUTH  AV  AT  REDLANDS  ST",33.95875323608828,-118.43733832559691
1715,"WILMINGTON BL  AT  C  ST",33.77063878293487,-118.27347397069123
1716,"WILMINGTON BL AT DENNI ST",33.784336910769554,-118.27458191138685
1717,"GRIFFITH  AV  AT  24TH  ST",34.02236439358846,-118.25589857434564
1718,"VALERIO  ST  AT  RANCHITO  AV",34.20482993431712,-118.43564549367798
1719,"VANOWEN  ST  AT  CLYBOURN AV",34.19395121699763,-118.36371594094084
1720,"BAKMAN AV AT WOODBRIDGE ST",34.1485631268681,-118.37790184276375
1721,"LOUISE  AV  S/O  ROCHELLE  PL",34.15067608867844,-118.5070895225543
1722,"NORWICH AV AT SHEFFIELD AV",34.08367894932381,-118.16140663111437
1723,"PARKER ST S/O 36th ST",33.713945277768694,-118.2990746236416
1724,"ALCOTT ST  AT  CARDIFF  AV",34.05426464863278,-118.39100935826542
1725,"7TH  ST  AT  MOTT  ST",34.031123265992996,-118.21437060119104
1726,"NORMANDIE AV AT WASHINGTON BL",34.04081842121857,-118.30062147841323
1727,"96TH  ST  E/O  SEPULVEDA  BL",33.94884931534667,-118.39393096762461
1728,"ALMA ST AT 18th ST",33.7281492024515,-118.29900486990519
1729,"HOOVER  ST  AT  OLYMPIC  BL",34.053463692636676,-118.28421570907962
1730,"FOLSOM  ST  AT  MOTT  ST",34.046739764967384,-118.20306143002928
1731,"PICO BL AT VICTORIA AV",34.04794972664403,-118.32808370890724
1732,"MALCOLM  AV   S/O   WESTHOLME  AV",34.06841303418502,-118.4377280818843
1733,"ORION  AV  S/O  SHERMAN  WAY",34.19936012694239,-118.47057058473531
1734,"MAMMOTH AV N/O LA MAIDA ST",34.15861552177614,-118.43246441508307
1735,"ROSEWOOD  AV  E/O  HIGHLAND  AV",34.08029717206011,-118.33850765659942
1736,"HAZELTINE AV AT RIVERSIDE DR",34.157611979130046,-118.4399765050163
1737,"ROSEWOOD AV AT CITRUS AV",34.080296474901544,-118.33867276110885
1738,"7th ST AT CORONADO ST",34.05886372233865,-118.28214298058718
1739,"WILSHIRE  BL  AT  WILTON  PL",34.06169896000333,-118.31281269402336
1740,"4TH  ST   AT   SHATTO  PL",34.06677957834643,-118.28847103980748
1741,"WINDWARD  AV  AT  RIVIERA  AV",33.98924878963016,-118.46929088290547
1742,"MALCOLM  AV  AT  LA GRANGE  AV",34.04925685247838,-118.43365525964846
1743,"GRANVILLE  AV  AT  KIOWA  AV",34.049770847391,-118.46413599430396
1744,"STONER  AV  AT  IOWA  AV",34.04202888182521,-118.4560068658733
1745,"WELLESLEY  AV   N/O   IDAHO  AV",34.03876284585166,-118.46449627618354
1746,"PROSPECT AV AT SANBORN AV",34.10181041484567,-118.27863570835336
1747,"SWARTHMORE  AV  AT  FRIENDS  ST",34.03570953436853,-118.52883880017798
1748,"BUNDY DR AT ROCHESTER AV",34.042475519833864,-118.46557075646149
1749,"GRANVILLE  AV  AT  IOWA  AV",34.04026799475186,-118.45593057621984
1750,"YOLANDA AV  S/O  CANTARA ST",34.21836680104204,-118.54045446369031
1751,"AMHERST  AV   AT   IDAHO  AV",34.03948023678292,-118.46369771588013
1752,"TENNESSEE  AV  AT  WELLESLEY AV",34.030177263920145,-118.45258080340794
1753,"AMBROSE  AV  AT  NORMANDIE  AV",34.10871446677111,-118.29917764190967
1754,"INGLEWOOD  BL  AT  MITCHELL  AV",34.005217220416654,-118.42810804148152
1755,"TOWNSEND  AV  S/O  YOSEMITE  DR",34.131257502901896,-118.20200710907261
1756,"TRIBUNE  ST  W/O  PETIT  AV",34.26633996988636,-118.49789462147594
1757,"DESMOND  ST  AT  EL DORADO  AV",34.273600732115064,-118.43214547216348
1758,"REMINGTON ST AT REMICK AV",34.25357758364324,-118.4266141785809
1759,"SAYRE ST AT ELDRIDGE AV",34.318851142463224,-118.42401282596155
1760,"TULSA  ST  W/O  DE SOTO  AV",34.26813777381015,-118.58859400271237
1761,"COBALT  ST  AT  HERRICK  AV",34.31569925921008,-118.46022277728291
1762,"GLENVILLE  DR   AT  ALCOTT  ST",34.05425850812279,-118.39318883414954
1763,"ROSEVIEW  AV  AT  CYPRESS AV",34.09273441966885,-118.2291396946694
1764,"LA GRANGE AV  AT  KELTON  AV",34.04561257285199,-118.43596062233783
1765,"MELROSE  AV  AT  BRONSON  AV",34.083508404554614,-118.31572396602822
1766,"FEDERAL AV AT WILSHIRE BL",34.05078969001701,-118.45923316927971
1767,"KENMORE  AV  AT  MELROSE  AV",34.082920133940746,-118.29666060983601
1768,"OAKDALE  AV  AT  LABRADOR  ST",34.24836745085142,-118.56690124795873
1769,"KEWEN AV AT PIERCE ST",34.25865372056842,-118.42326338524212
1770,"TAMPA  AV  S/O  SHERMAN  WAY",34.200982812971155,-118.55352875793275
1771,"YUCCA ST AT VINE ST",34.103745448311585,-118.32595869007524
1772,"LELAND ST AT 11th ST",33.73517891772828,-118.30117352366904
1773,"HENRY FORD AV  S/O GRANT  ST",33.78363679672366,-118.24197470453034
1774,"WILSHIRE BL AT WESTERN AV",34.06169755417116,-118.30909763679556
1775,"FALMOUTH  AV  AT  REDLANDS  ST",33.957104494670396,-118.43621462184689
1776,"RINCONIA  DR  N/O  QUEBEC  DR",34.11326018022908,-118.32538070620484
1777,"GRACIOSA DR   AT   BEACHWOOD DR",34.11262253320398,-118.32141820369236
1778,"KENMORE  AV  AT  FRANKLIN  AV",34.101770591621545,-118.29725990585318
1779,"98TH  ST  AT  AVALON  BL",33.947446463367164,-118.26734120133862
1780,"VERMONT AV AT COLDEN AV",33.95007540564351,-118.29162767530599
1781,"MILDRED  AV  AT  FREY  AV",33.987305540834235,-118.46079124675937
1782,"BLIX ST AT DENNY AV",34.156664845484606,-118.36479399493568
1783,"9TH  ST  AT  SAN  JULIAN  ST",34.03804510605011,-118.25115004280802
1784,"CENTRAL  AV   AT   103RD  ST",33.943282502577766,-118.25412129499615
1785,"ROMA  CT   AT   QUARTERDECK  CT",33.971500440372886,-118.45800037416367
1786,"JEFFERSON BL AT BEETHOVEN ST",33.97617496536658,-118.42106308326318
1787,"FIGUEROA  ST  AT  DIAMOND  ST",34.05777438351425,-118.2519853458385
1788,"AIRDROME ST AT GLENVILLE DR",34.05027625710245,-118.39317368460627
1789,"GLENDALE BL AT ALVARADO ST",34.08186523421665,-118.25999203192657
1790,"32ND  ST  AT  SAN  PEDRO  ST",34.017838575373524,-118.26621721684096
1791,"BECK AV AT BLIX ST",34.155796272876486,-118.38337593900083
1792,"RIVERSIDE  DR AT CAHUENGA BL",34.15220297839698,-118.36149491049166
1793,"ALFRED  ST   N/O   WHITWORTH  DR",34.05944152941823,-118.37481860835885
1794,"VICTORY BL AT WOODLEY AV",34.18664413151607,-118.48365721860928
1795,"VAN NOORD AV S/O GREENLEAF ST",34.14052757332802,-118.41369652722175
1796,"OLYMPIC BL AT CARRILLO DR",34.05867778666032,-118.36813068711284
1797,"WILSHIRE  BL  AT  ALVARADO  ST",34.05793253901352,-118.27589273914845
1798,"SELMA  AV  AT  HAYWORTH  AV",34.09987949538515,-118.36287882905337
1799,"NORMANDIE  AV  AT  54TH  ST",33.99414511570756,-118.30019173012995
1800,"GRIFFITH  AV  AT  29TH  ST",34.01711385281797,-118.25923838365033
1801,"MILWOOD  AV  AT  ELECTRIC  AV",33.99085731233801,-118.46462911992367
1802,"AGNES AV AT WEDDINGTON ST",34.166686601766116,-118.39538808356029
1803,"SWALL  DR  AT  WHITWORTH  DR",34.05710086136577,-118.38573547872566
1804,"HORTENSE ST AT TOBIAS AV",34.15477402833993,-118.45199640639872
1805,"55th ST AT ASCOT AV",33.99301868703834,-118.24993916333307
1806,"CUMMINGS  ST  AT  MARENGO  ST",34.05648500532326,-118.2070897691765
1807,"WOODROW WILSON DR AT MULHOLLAND DR",34.1246691893238,-118.35880107931742
1808,"ADAMS  BL  AT  GRIFFITH  AV",34.02073659447243,-118.2593979776
1809,"LOS  ANGELES  ST  AT  3RD  ST",34.050277929938275,-118.2433518557467
1810,"FLORENCE AV AT VAN NESS AV",33.974589682694514,-118.31775481414122
1811,"GOWER ST AT GREGORY AV",34.08531528167705,-118.32226568110949
1812,"ELBERON AV AT HANFORD AV",33.748575561192446,-118.30285096445684
1813,"HAYVENHURST AV  AT  TUPPER ST",34.237517357223446,-118.49379204295852
1814,"GRIFFITH  AV  AT  ADAMS  BL",34.01988440335273,-118.25747531882548
1815,"ROCHESTER AV AT BUNDY DR",34.04273790173033,-118.46382940403073
1816,"ESTARA AV AT ANDRITA ST",34.11900097874185,-118.24217952745568
1817,"GLENCOE  AV  AT  BEACH  AV",33.99177885638635,-118.44460257385317
1818,"ALLIN ST AT CENTINELA AV",33.989557048100004,-118.4159328589699
1819,"BROADWAY  AT  7TH  ST",34.04665274072771,-118.25204389271703
1820,"CHASE  ST  AT  HAZELTINE  AV",34.225617075870424,-118.43968724838854
1821,"KELVIN   AV  AT  VALERIO  ST",34.20116873018712,-118.58628751356854
1822,"GLYNDON  AV  AT  VICTORIA  AV",33.99968663893089,-118.45215325433216
1823,"WESTGATE  AV  AT  KIOWA  AV",34.04850604202453,-118.46569754657597
1824,"ECHO  PARK  AV   AT   MORTON  AV",34.08061718688914,-118.25492965337106
1825,"EAGLE ROCK BL AT ADDISON WAY",34.13336014053608,-118.21572442979374
1826,"LORING AV E/O THAYER AV",34.06941643268268,-118.43479470923859
1827,"NORDHOFF  ST  AT  ZELZAH  AV",34.2358692844912,-118.520018080364
1828,"CORBIN  AV  AT  DEVONSHIRE  ST",34.25545003045395,-118.56233265135224
1829,"VENICE  BL  AT  FIGUEROA  ST",34.037251653883786,-118.26941319100484
1830,"BEVERLY  BL  AT  VENDOME  ST",34.07143442237896,-118.28127982716204
1831,"HOOVER ST S/O SLAUSON AV",33.989127114377474,-118.28710448962366
1832,"WEYBURN AV AT BROXTON AV",34.06257646577573,-118.44544071979773
1833,"LOUISE  AV  S/O  PALORA  ST",34.15691278142734,-118.50981259975941
1834,"ANCHOVY  AV  AT  25TH  ST",33.72630924940611,-118.3208046568572
1835,"ANAHEIM  ST  E/O  FIGUEROA  ST",33.77912314295231,-118.27816658360092
1836,"PALMS  BL  AT  SAWTELLE  BL",34.01831167873571,-118.42516183670594
1837,"BROADWAY  N/O  21ST  ST",34.031473867721,-118.26575306468874
1838,"HOPE  ST  AT  JEFFERSON  BL",34.02084843287978,-118.27753580697956
1839,"LA JOLLA AV AT 5th ST",34.06809622635598,-118.36756170132128
1840,"CAREY  ST  AT  FISKE  ST",34.04540552204221,-118.5217501136886
1841,"MAYALL ST AT COZYCROFT AV",34.25362200427065,-118.58197961565624
1842,"MAGNOLIA BL AT WOODLEY AV",34.164843477118744,-118.4836398524229
1843,"BEVERLY  BL  AT  VERMONT  AV",34.07633471218885,-118.29169749020073
1844,"257TH  ST  AT  FRAMPTON  AV",33.790938752736146,-118.29993570457461
1845,"HILLHURST  AV  AT  VERMONT  AV",34.11306543148946,-118.28872008727579
1846,"8TH  ST  AT  LA  BREA  AV",34.06052728837166,-118.34467353700464
1847,"BIXEL  ST  AT  4TH  ST",34.05754943200887,-118.25981106637951
1848,"21ST  ST  AT  RIMPAU  BL",34.03722735425142,-118.34443308006496
1849,"GRAND  AV  AT  ADAMS  BL",34.02741600006644,-118.27168625876348
1850,"RIMPAU  BL   AT   12TH  ST",34.054443824587004,-118.33471872603349
1851,"RINALDI ST AT HASKELL AV",34.27911781549816,-118.47592476993809
1852,"FRIGATE AV AT DENNI ST",33.78318298438664,-118.27798272732873
1853,"1ST  ST  AT  VIGNES  ST",34.04859828158756,-118.23516001982787
1854,"EDGEMONT  ST  AT  FOUNTAIN  AV",34.09342292835114,-118.29611657561223
1855,"FARRALONE  AT  TIARA  ST",34.178226010383845,-118.61023708621791
1856,"MILDRED  AV  AT  FREY  AV",33.98733083519987,-118.46039656556681
1857,"PIONEER AV AT DENNI ST",33.78541112360601,-118.24833768689311
1858,"VERMONT  AV  AT  54TH  ST",33.99413146718541,-118.29151099951977
1859,"SLAUSON  AV  AT  MCKINLEY  AV",33.989261404624195,-118.26209402871334
1860,"MAURY  AV  AT  EILAT  ST",34.17757905021409,-118.66045998121984
1861,"VALLEY CIRCLE BL  AT  STRATHERN ST",34.21183526983981,-118.64640967814232
1862,"LAURISTON  AV  N/O  OLYMPIC  BL",34.05203083869063,-118.41830510015141
1863,"MAIN  ST  AT  92ND  ST",33.95373917327628,-118.27388095097129
1864,"LOS ANGELES ST  AT  5TH  ST",34.04606902873416,-118.24758202868425
1865,"OLYMPIC  BL  AT  BEDFORD  ST",34.059383547058665,-118.37931318444191
1866,"LOS ANGELES ST AT 14th ST",34.035738682761696,-118.2593501247359
1867,"22ND  ST  AT  MORAY  AV",33.72485549955205,-118.3118238570754
1868,"BURBANK  BL  AT  LINDLEY  AV",34.172218539066286,-118.5243749220463
1869,"RINALDI ST AT HAYVENHURST AV",34.279218842027205,-118.4911085613239
1870,"HOOVER  ST  AT  OLYMPIC  BL",34.05242060548767,-118.28420556855738
1871,"14TH ST  W/O  UNION AV",34.04302359804889,-118.27792645602315
1872,"WALL  ST   AT   OLYMPIC  BL",34.038734064663124,-118.2519053158125
1873,"MAPLE  AV   AT   OLYMPIC  BL",34.03947968361613,-118.25272249209026
1874,"UNION  AV  AT  14TH  ST",34.04462933212791,-118.2768872158416
1875,"OLIVE  ST  S/O  5TH  ST",34.049476394901056,-118.25285592654076
1876,"27TH  ST  E/O  UNIVERSITY  AV",34.027105454360104,-118.27668564785616
1877,"25th ST AT MEYLER ST",33.72155822355961,-118.29683255429579
1878,"4TH  AV  AT  INDIANA  AV",33.99526503236415,-118.47294881376767
1879,"VAN NUYS BL S/O SHERMAN WAY",34.199373872462125,-118.4487689737264
1880,"115TH  ST  AT  FIGUEROA  ST",33.929780898753286,-118.28260522478406
1881,"30th ST AT TRINITY ST",34.02032587093075,-118.26742218587518
1882,"LANKERSHIM BL  S/O  SHERMAN WAY",34.19844352731936,-118.38779172050576
1883,"ERWIN  ST  W/O  VAN  NUYS  BL",34.18364206684995,-118.44872470382656
1884,"COHASSET  ST  AT  HASKELL  AV",34.2066687538312,-118.47392096708171
1885,"VENTURA  BL  AT  VAN NUYS  BL",34.15092038591391,-118.44870437384397
1886,"BEAUDRY  AV  AT  WILSHIRE  BL",34.051490428515784,-118.26149114634481
1887,"KILLION  ST  AT  NEWCASTLE  AV",34.17086910864003,-118.52437288997012
1888,"MARMONT  AV  AT  PRESSON  PL",34.09854062937785,-118.37035278868439
1889,"TUXFORD  ST  AT  LANKERSHIM  BL",34.222523354180794,-118.3877898816354
1890,"CENTURY  BL  AT  VERMONT  AV",33.945506290083955,-118.2893599741337
1891,"SHERMAN  WAY  E/O  RESEDA  BL",34.20118046749795,-118.5347692781029
1892,"WESTERN  AV  AT  52ND  ST",33.99507910524776,-118.3089387409687
1893,"CAMARILLO ST AT DENNY AV",34.15766148933821,-118.36370706776702
1894,"VANOWEN  ST  AT  LEDERER  AV",34.19314419650139,-118.63890438061821
1895,"VENDOME  ST  AT  MARATHON  ST",34.081056878065965,-118.27631686375574
1896,"HAZELTINE  AV  S/O  VICTORY  BL",34.18635372140097,-118.43999362366503
1897,"HILGARD  AV  AT  WARNER  AV",34.07376932607785,-118.43773797084943
1898,"ALBERTA  DR  AT  RANDALL ST",33.985737255650754,-118.4114498798304
1899,"BRONSON  AV AT WASHINGTON BL",34.0398765530428,-118.32975030053531
1900,"14TH  ST  AT  MAIN  ST",34.03498366131174,-118.26147367057702
1901,"BRIGHTON  AV  S/O  ADAMS  BL",34.032727532858246,-118.30151676493175
1902,"TRINITY ST  AT  21ST ST",34.027575590536486,-118.25996860179977
1903,"19th ST AT GAFFEY ST",33.72697805667369,-118.29019177477707
1904,"CHATSWORTH ST  AT  WOODLEY  AV",34.26465146604188,-118.4825657547321
1905,"SATICOY ST AT HASKELL AV",34.20844515220602,-118.47494619650179
1906,"COMMERCE AV AT FOOTHILL BL",34.24794253548486,-118.2883859040355
1907,"CRENSHAW BL AT  59TH ST",33.98812887982131,-118.33093027935328
1908,"MOORPARK ST AT COLBATH AV",34.150354298290445,-118.435508146859
1909,"CONCORD AV E/O LOWELL AV",34.079552437240224,-118.1623651844658
1910,"41ST  ST  AT  WADSWORTH  AV",34.009228738719415,-118.2589562173978
1911,"8TH  ST  AT  ORANGE  GROVE AV",34.0609139301667,-118.36134374948736
1912,"CORNING  ST AT WHITWORTH DR",34.059389272597585,-118.37727776205162
1913,"BOYLE  AV  AT  SHORT  ST",34.026380232020436,-118.2208963022412
1914,"23rd ST AT FIGUEROA ST",34.03015993023432,-118.27300405548935
1915,"FULTON AV AT SHERMAN WAY",34.20119704352781,-118.4225364163054
1916,"LANKERSHIM  BL  AT  VALERIO  ST",34.20483359601167,-118.38779231620396
1917,"DENNY AV AT BLIX ST",34.155678192491415,-118.36479038722008
1918,"19TH  ST  W/O  CRESCENT  AV",33.726956381550906,-118.28391810930464
1919,"19th ST AT MEYLER ST",33.727000791345496,-118.29680536367223
1920,"25TH  ST  W/O  ROBERTSON  BL",34.038993624310045,-118.38820896284697
1921,"HEWITT  ST  S/O  COMMERCIAL  ST",34.05252791133577,-118.23573225869318
1922,"ALONZO AV AT VALLEY VISTA BL",34.15513342996311,-118.52018058044223
1923,"ALVARADO  ST  AT  TEMPLE  ST",34.07026886157928,-118.2680279554383
1924,"MILDRED  AV  AT  MCKINLEY  AV",33.98717580643062,-118.46281435165417
1925,"REDWOOD  AV  AT  IDA  AV",33.99256299048162,-118.4417528552915
1926,"VICTORIA  AV   AT   MCLAUGHLIN  AV",34.01059952153151,-118.42617362966158
1927,"OHIO AV AT WESTWOOD BL",34.05409095097173,-118.44068990315346
1928,"VICTORIA  AV   AT   MCLAUGHLIN  AV",34.01116074816102,-118.42518676402739
1929,"NATIONAL  BL  AT  FEDERAL  AV",34.02493722908085,-118.43412476372862
1930,"NATIONAL  BL  AT  FEDERAL  AV",34.02369535764936,-118.43662992360773
1931,"OAK VIEW  DR E/O  LOUISE AV",34.15348916429013,-118.50821696753148
1932,"WYNGATE ST AT FOOTHILL BL",34.25744126484603,-118.30021379032901
1933,"OAKWOOD  AV  E/O  HIGHLAND  AV",34.078301076402475,-118.33850424125752
1934,"HILL  ST  S/O  WASHINGTON  BL",34.03205936409787,-118.26670697518969
1935,"ALAMEDA ST S/O HENRY FORD AV",33.785666779703696,-118.2429262627854
1936,"CRENSHAW  BL  AT  VENICE  BL",34.04468886911177,-118.3284297749341
1937,"OAKWOOD  AV  AT  BOCCACCIO  AV",33.99138856967896,-118.45620236086762
1938,"GAGER  ST  AT  PRAGER  AV",34.280649769353666,-118.39350445297447
1939,"WESTWOOD BL  S/O  COVENTRY PL",34.03340233259171,-118.42316755354113
1940,"FALMOUTH  AV  AT  92ND  ST",33.95303337931127,-118.43346279304855
1941,"MULHOLLAND DR AT WOODROW WILSON DR",34.124688793276704,-118.3747471775114
1942,"WESTGATE AV  AT  DOROTHY ST",34.05148001556423,-118.46917494177094
1943,"1ST ST AT CRESCENT HEIGHTS BL",34.074289655253494,-118.36584693432002
1944,"ZOO  DR  E/O  FOREST  LAWN  DR",34.15522766361422,-118.30773790734487
1945,"83RD ST   AT HINDRY AV",33.96354405447678,-118.37357305075811
1946,"CAMDEN  AV  AT  TENNESSEE  AV",34.03973934410481,-118.43491933295847
1947,"COLUMBUS AV AT CAMARILLO ST",34.15759564693285,-118.4639832775202
1948,"KNOWLTON  ST  E/O  LA  CIENEGA  BL",33.97501473708485,-118.37011361779143
1949,"MORAGA  DR E/O SEPULVEDA BL",34.077633074091594,-118.46931915322894
1950,"WESTERN  AV  AT  83RD  ST",33.96457875187211,-118.30901273919106
1951,"MASSELIN  AV   AT   OLYMPIC  BL",34.057415339775375,-118.35475095846262
1952,"36TH  PL  AT  GRAMERCY  PL",34.021871018080674,-118.31383935682926
1953,"12TH  ST  AT  HARVARD  BL",34.04904656072018,-118.304165552182
1954,"SOTO  ST  AT  WABASH  AV",34.053024573324784,-118.20385056404797
1955,"VAN NUYS  BL  AT  BLYTHE  ST",34.214310410294345,-118.44886225895398
1956,"BEVERLY GLEN BL AT GREENLEAF ST",34.14772055307243,-118.44653809133554
1957,"MANCHESTER  AV  E/O  SEPULVEDA  BL",33.95991440955278,-118.39351299040285
1958,"52ND  ST  AT  ARLINGTON  AV",33.99505655024704,-118.31817070248418
1959,"1ST  ST  AT  MAIN  ST",34.0522341789902,-118.24338839661539
1960,"VENTURA  BL  AT  BERRY  DR",34.13955826538742,-118.38052315188627
1961,"DE LA OSA  ST  AT  CANOGA  AV",34.16072251625,-118.59634739700445
1962,"OXNARD  ST  AT  OWENSMOUTH  AV",34.1792474479983,-118.59753866045244
1963,"ALVERSTONE AV AT 83rd ST",33.96360167666084,-118.39693124508757
1964,"BROOKHAVEN AV  AT  GRANVILLE AV",34.025238425043206,-118.44196104689605
1965,"DUNBARTON  AV  AT  77TH  ST",33.97121945241401,-118.41005582206914
1966,"MARGARET  AV  AT  ANETA  ST",33.98740617057448,-118.40599543476911
1967,"MARTEL  AV  AT  MELROSE  AV",34.083590905151326,-118.35111900099845
1968,"FEDERAL  AV  AT  STANWOOD  DR",34.02291541254608,-118.4360159800525
1969,"BUNDY  DR  AT  SALTAIR  AV",34.07265042925846,-118.47772623301914
1970,"GREENLAWN  AV  AT  SEPULVEDA  BL",34.001116238092344,-118.40365516448166
1971,"SILVERTON AV AT BECKETT ST",34.25206514991563,-118.28425263127443
1972,"ROSSMORE AV AT CLINTON ST",34.07894674707052,-118.32729013160048
1973,"SHATTO  PL  AT  6TH  ST",34.06517846483815,-118.28994040489106
1974,"3 rd ST AT ROSSMORE AV",34.06894781734757,-118.32597098909835
1975,"SEPULVEDA BL AT BRONWOOD AV",34.07180592677269,-118.4650842881147
1976,"LEMONA  AV  N/O  NORDHOFF  ST",34.235473869063625,-118.45886753801487
1977,"BUCKLER  AV  N/O  63RD  ST",33.98351349880678,-118.3510966139198
1978,"1ST  ST  AT  LUCERNE  BL",34.07302891078532,-118.32373561985543
1979,"9TH  ST  AT  MEYLER  ST",33.73607087472567,-118.2967602310744
1980,"SUNSET BL  AT  HYPERION  AV",34.09168462331141,-118.27964155388548
1981,"ADAMS  BL   AT   2ND  AV",34.032642740412626,-118.31886966476573
1982,"1st ST AT HAYWORTH AV",34.07430884343373,-118.36143454465903
1983,"MARYLAND DR AT SWEETZER AV",34.067636867303776,-118.37083567095023
1984,"CHEVIOT  DR  AT  MOTOR  AV",34.03738534287654,-118.40824832096224
1985,"MILITARY AV AT SARDIS AV",34.031254118837694,-118.4275581883745
1986,"BEVERLY DR AT ALCOTT ST",34.05426593547151,-118.39536875852684
1987,"MISSISSIPPI AV AT KELTON AV",34.044184019853994,-118.43472825401452
1988,"EGBERT ST AT BADGER AV",34.325552926805116,-118.42692687394846
1989,"ALLESANDRO  ST  AT  WALCOTT WAY",34.09565757911741,-118.25356919328459
1990,"WOODBINE ST E/O STEWART AV",34.01187022451631,-118.44058052012534
1991,"PACIFIC  AV  AT  LIGHTHOUSE  ST",33.97320549533627,-118.46057688735986
1992,"NICADA  DR   S/O   CLEARWOOD  CT",34.12609645125901,-118.44747955153743
1993,"WILSHIRE BL AT COMSTOCK AV",34.06708680816708,-118.41633012046606
1994,"6TH  ST  AT  SPRING  ST",34.045960673584055,-118.25097500797898
